# NETWORK LEARNING DATA
0	0.943574
1	0.93832
2	0.910569
3	0.943982
4	0.943788
5	0.946419
6	0.946402
7	0.94374
8	0.900537
9	0.942243
10	0.888785
11	0.940881
12	0.944838
13	0.944696
14	0.937568
15	0.945508
16	0.942871
17	0.934869
18	0.94194
19	0.936164
20	0.940226
21	0.943324
22	0.942926
23	0.832812
24	0.931086
25	0.936574
26	0.93437
27	0.906314
28	0.909892
29	0.870753
30	0.799683
31	0.889505
32	0.826601
33	0.804856
34	0.889101
35	0.75788
36	0.742475
37	0.77562
38	0.701436
39	0.74087
40	0.799676
41	0.742953
42	0.841962
43	0.582143
44	0.709526
45	0.578836
46	0.431968
47	0.543557
48	0.59356
49	0.543887
50	0.535249
51	0.674895
52	0.44313
53	0.4717
54	0.321598
55	0.418754
56	0.425298
57	0.377974
58	0.329036
59	0.334932
60	0.470143
61	0.521047
62	0.581774
63	0.485643
64	0.412253
65	0.36962
66	0.541381
67	0.50639
68	0.462675
69	0.42677
70	0.462087
71	0.392298
72	0.21498
73	0.559805
74	0.476596
75	0.351069
76	0.133141
77	0.325429
78	0.439424
79	0.468685
80	0.478434
81	0.396202
82	0.498033
83	0.528763
84	0.311924
85	0.570155
86	0.450054
87	0.310883
88	0.484245
89	0.402233
90	0.493349
91	0.350167
92	0.339551
93	0.318379
94	0.229327
95	0.117241
96	0.345933
97	0.481336
98	0.436157
99	0.520939
100	0.398178
101	0.388086
102	0.457222
103	0.493326
104	0.294284
105	0.355792
106	0.326991
107	0.290905
108	0.414774
109	0.371427
110	0.249311
111	0.572694
112	0.425497
113	0.402152
114	0.150329
115	0.293915
116	0.512673
117	0.338039
118	0.323398
119	0.211362
120	0.524903
121	0.382941
122	0.387951
123	0.426266
124	0.450238
125	0.306382
126	0.336839
127	0.303754
128	0.486139
129	0.339112
130	0.282124
131	0.318425
132	0.203738
133	0.390445
134	0.281141
135	0.300979
136	0.395602
137	0.406558
138	0.361876
139	0.482734
140	0.320311
141	0.313472
142	0.366753
143	0.279
144	0.368899
145	0.366934
146	0.151
147	0.442597
148	0.327496
149	0.136847
150	0.0861224
151	0.204017
152	0.370345
153	0.34807
154	0.430918
155	0.223526
156	0.362571
157	0.244931
158	0.351919
159	0.258989
160	0.235921
161	0.347897
162	0.399353
163	0.325064
164	0.378877
165	0.367446
166	0.287765
167	0.219106
168	0.213854
169	0.239252
170	0.34045
171	0.218903
172	0.362069
173	0.37658
174	0.244587
175	0.135759
176	0.432508
177	0.222236
178	0.322697
179	0.20267
180	0.146777
181	0.414395
182	0.296138
183	0.11808
184	0.415745
185	0.227285
186	0.304028
187	0.389631
188	0.361558
189	0.318606
190	0.289739
191	0.315688
192	0.282839
193	0.227716
194	0.25247
195	0.172043
196	0.372114
197	0.277829
198	0.282847
199	0.373986
200	0.261648
201	0.274046
202	0.32308
203	0.166173
204	0.345725
205	0.205736
206	0.310716
207	0.303301
208	0.232068
209	0.309434
210	0.2835
211	0.252529
212	0.150377
213	0.267617
214	0.259489
215	0.220096
216	0.234174
217	0.179234
218	0.201028
219	0.296563
220	0.212602
221	0.226937
222	0.265211
223	0.193514
224	0.184961
225	0.351948
226	0.256415
227	0.180064
228	0.105393
229	0.0798544
230	0.368926
231	0.227156
232	0.298989
233	0.282186
234	0.305726
235	0.136622
236	0.384004
237	0.254433
238	0.336584
239	0.246436
240	0.198997
241	0.154027
242	0.218853
243	0.150424
244	0.107802
245	0.192753
246	0.329535
247	0.305306
248	0.188204
249	0.125337
250	0.0891298
251	0.0740199
252	0.197788
253	0.343013
254	0.290885
255	0.262795
256	0.308172
257	0.288525
258	0.225531
259	0.267684
260	0.245444
261	0.317189
262	0.223619
263	0.115941
264	0.232696
265	0.267133
266	0.259006
267	0.318497
268	0.213886
269	0.252936
270	0.162823
271	0.279001
272	0.213127
273	0.266777
274	0.265599
275	0.333643
276	0.189443
277	0.254269
278	0.246592
279	0.215821
280	0.208353
281	0.167162
282	0.247173
283	0.142139
284	0.285414
285	0.181638
286	0.105321
287	0.294675
288	0.231263
289	0.205261
290	0.22712
291	0.227564
292	0.220617
293	0.133933
294	0.205323
295	0.241154
296	0.18861
297	0.250761
298	0.214218
299	0.266318
300	0.236562
301	0.212939
302	0.21984
303	0.142276
304	0.268265
305	0.114274
306	0.0835854
307	0.266256
308	0.248358
309	0.323418
310	0.238456
311	0.196293
312	0.229277
313	0.178381
314	0.301893
315	0.189376
316	0.250909
317	0.15833
318	0.104962
319	0.261592
320	0.26319
321	0.240327
322	0.214371
323	0.263629
324	0.22221
325	0.178674
326	0.148927
327	0.126142
328	0.240756
329	0.138832
330	0.322312
331	0.209772
332	0.153791
333	0.21163
334	0.242521
335	0.161252
336	0.236699
337	0.168646
338	0.116821
339	0.172148
340	0.162061
341	0.247251
342	0.159667
343	0.295265
344	0.170945
345	0.212081
346	0.207624
347	0.303663
348	0.137754
349	0.180446
350	0.186507
351	0.181502
352	0.240238
353	0.221051
354	0.195834
355	0.168415
356	0.213916
357	0.211024
358	0.126633
359	0.205525
360	0.192708
361	0.253832
362	0.213855
363	0.115622
364	0.16074
365	0.210689
366	0.163154
367	0.224457
368	0.262439
369	0.228221
370	0.213304
371	0.158282
372	0.106832
373	0.170467
374	0.128581
375	0.0874194
376	0.156189
377	0.104134
378	0.192849
379	0.159812
380	0.220469
381	0.213867
382	0.158608
383	0.154132
384	0.103362
385	0.231382
386	0.144893
387	0.219074
388	0.210483
389	0.265163
390	0.14292
391	0.157385
392	0.124769
393	0.0849707
394	0.165715
395	0.107877
396	0.0820251
397	0.145721
398	0.0952908
399	0.122419
400	0.158567
401	0.214208
402	0.201411
403	0.114133
404	0.116633
405	0.112543
406	0.121106
407	0.105286
408	0.0850324
409	0.233071
410	0.140472
411	0.193801
412	0.20278
413	0.0984726
414	0.243933
415	0.233112
416	0.180105
417	0.166277
418	0.189309
419	0.162581
420	0.0825724
421	0.140005
422	0.132933
423	0.192729
424	0.197653
425	0.153777
426	0.151828
427	0.195422
428	0.22822
429	0.119391
430	0.232449
431	0.195975
432	0.163239
433	0.191373
434	0.185654
435	0.130672
436	0.174306
437	0.126106
438	0.0874558
439	0.130471
440	0.24851
441	0.159029
442	0.182923
443	0.187607
444	0.136508
445	0.145687
446	0.216987
447	0.110819
448	0.155824
449	0.218436
450	0.143968
451	0.0929294
452	0.151377
453	0.203482
454	0.207171
455	0.172934
456	0.116067
